participantNo,task,condition,forCond,mode,block,oldBlock,trialNo,missCount,dockingTime,wrongModeCount,posMissCount,prevMode
12,task,"trackpad,pen",,trackpad,4,7,1,0,1144,0,0,pen
12,task,"trackpad,pen",,pen,4,7,2,0,880,0,0,trackpad
12,task,"trackpad,pen",,trackpad,4,7,3,0,1177,0,0,pen
12,task,"trackpad,pen",,pen,4,7,4,1,1530,1,0,trackpad
12,task,"trackpad,pen",,trackpad,4,7,5,0,1806,0,0,pen
12,task,"trackpad,pen",,pen,4,7,6,0,927,0,0,trackpad
12,task,"trackpad,pen",,trackpad,4,7,7,1,1141,1,0,pen
12,task,"trackpad,pen",,pen,4,7,8,0,943,0,0,trackpad
12,task,"trackpad,pen",,trackpad,4,8,1,0,1255,0,0,pen
12,task,"trackpad,pen",,pen,4,8,2,0,962,0,0,trackpad
12,task,"trackpad,pen",,trackpad,4,8,3,0,1020,0,0,pen
12,task,"trackpad,pen",,pen,4,8,4,0,817,0,0,trackpad
12,task,"trackpad,pen",,trackpad,4,8,5,0,1133,0,0,pen
12,task,"trackpad,pen",,pen,4,8,6,0,864,0,0,trackpad
12,task,"trackpad,pen",,trackpad,4,8,7,0,896,0,0,pen
12,task,"trackpad,pen",,pen,4,8,8,0,800,0,0,trackpad
12,task,"trackpad,touch",,trackpad,1,1,1,0,975,0,0,touch
12,task,"trackpad,touch",,touch,1,1,2,1,1222,1,0,trackpad
12,task,"trackpad,touch",,trackpad,1,1,3,1,1156,0,1,touch
12,task,"trackpad,touch",,touch,1,1,4,0,1195,0,0,trackpad
12,task,"trackpad,touch",,trackpad,1,1,5,0,1292,0,0,touch
12,task,"trackpad,touch",,touch,1,1,6,0,1250,0,0,trackpad
12,task,"trackpad,touch",,trackpad,1,1,7,0,1493,0,0,touch
12,task,"trackpad,touch",,touch,1,1,8,0,1215,0,0,trackpad
12,task,"trackpad,touch",,trackpad,1,2,1,0,1414,0,0,touch
12,task,"trackpad,touch",,touch,1,2,2,0,1066,0,0,trackpad
12,task,"trackpad,touch",,trackpad,1,2,3,0,1189,0,0,touch
12,task,"trackpad,touch",,touch,1,2,4,0,1215,0,0,trackpad
12,task,"trackpad,touch",,trackpad,1,2,5,0,1191,0,0,touch
12,task,"trackpad,touch",,touch,1,2,6,0,1054,0,0,trackpad
12,task,"trackpad,touch",,trackpad,1,2,7,0,1492,0,0,touch
12,task,"trackpad,touch",,touch,1,2,8,0,1785,0,0,trackpad
12,task,"trackpad,touch",,trackpad,2,3,1,0,1222,0,0,touch
12,task,"trackpad,touch",,touch,2,3,2,0,1031,0,0,trackpad
12,task,"trackpad,touch",,trackpad,2,3,3,1,1300,1,0,touch
12,task,"trackpad,touch",,touch,2,3,4,0,1278,0,0,trackpad
12,task,"trackpad,touch",,trackpad,2,3,5,0,951,0,0,touch
12,task,"trackpad,touch",,touch,2,3,6,0,966,0,0,trackpad
12,task,"trackpad,touch",,trackpad,2,3,7,0,1235,0,0,touch
12,task,"trackpad,touch",,touch,2,3,8,0,525,0,0,trackpad
12,task,"trackpad,touch",,trackpad,2,4,1,0,1041,0,0,touch
12,task,"trackpad,touch",,touch,2,4,2,0,1055,0,0,trackpad
12,task,"trackpad,touch",,trackpad,2,4,3,0,1336,0,0,touch
12,task,"trackpad,touch",,touch,2,4,4,2,1367,0,2,trackpad
12,task,"trackpad,touch",,trackpad,2,4,5,0,1335,0,0,touch
12,task,"trackpad,touch",,touch,2,4,6,0,749,0,0,trackpad
12,task,"trackpad,touch",,trackpad,2,4,7,0,1043,0,0,touch
12,task,"trackpad,touch",,touch,2,4,8,0,1255,0,2,trackpad
12,task,"trackpad,touch",,trackpad,3,5,1,0,962,0,0,touch
12,task,"trackpad,touch",,touch,3,5,2,0,830,0,0,trackpad
12,task,"trackpad,touch",,trackpad,3,5,3,0,1481,0,0,touch
12,task,"trackpad,touch",,touch,3,5,4,0,1297,0,0,trackpad
12,task,"trackpad,touch",,trackpad,3,5,5,0,1382,0,0,touch
12,task,"trackpad,touch",,touch,3,5,6,0,1297,0,0,trackpad
12,task,"trackpad,touch",,trackpad,3,5,7,0,1279,0,0,touch
12,task,"trackpad,touch",,touch,3,5,8,0,448,0,1,trackpad
12,task,"trackpad,touch",,trackpad,3,6,1,0,1548,0,0,touch
12,task,"trackpad,touch",,touch,3,6,2,6,1329,0,6,trackpad
12,task,"trackpad,touch",,trackpad,3,6,3,0,1637,0,0,touch
12,task,"trackpad,touch",,touch,3,6,4,0,934,0,0,trackpad
12,task,"trackpad,touch",,trackpad,3,6,5,0,1413,0,0,touch
12,task,"trackpad,touch",,touch,3,6,6,0,1504,0,0,trackpad
12,task,"trackpad,touch",,trackpad,3,6,7,0,1176,0,0,touch
12,task,"trackpad,touch",,touch,3,6,8,0,1071,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,7,1,0,1199,0,0,touch
12,task,"trackpad,touch",,touch,4,7,2,0,1350,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,7,3,1,1188,0,1,touch
12,task,"trackpad,touch",,touch,4,7,4,0,1166,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,7,5,0,1177,0,0,touch
12,task,"trackpad,touch",,touch,4,7,6,0,985,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,7,7,0,1311,0,0,touch
12,task,"trackpad,touch",,touch,4,7,8,0,1295,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,8,1,1,1009,1,0,touch
12,task,"trackpad,touch",,touch,4,8,2,0,1038,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,8,3,0,1165,0,0,touch
12,task,"trackpad,touch",,touch,4,8,4,0,1180,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,8,5,0,1402,0,0,touch
12,task,"trackpad,touch",,touch,4,8,6,0,1199,0,0,trackpad
12,task,"trackpad,touch",,trackpad,4,8,7,0,1932,0,0,touch
12,task,"trackpad,touch",,touch,4,8,8,0,1528,0,0,trackpad
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,1,1,897,0,1,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,2,0,1477,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,3,1,1211,0,1,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,4,0,1090,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,5,1,1963,0,1,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,6,0,1547,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,7,0,1503,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,1,1,8,0,1660,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,1,0,1210,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,2,0,1142,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,3,0,975,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,4,0,861,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,5,1,3022,0,1,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,6,0,850,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,7,0,1041,0,0,mouse
1,baseline,"mouse,mouse","mouse,pen",mouse,2,2,8,0,1098,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,1,1,1843,0,1,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,2,0,953,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,3,0,1514,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,4,0,2043,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,5,0,3854,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,6,0,2616,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,7,0,1999,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,1,1,8,0,1998,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,1,0,1011,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,2,0,1020,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,3,0,1500,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,4,0,1470,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,5,0,1267,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,6,0,1355,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,7,0,1279,0,0,mouse
1,baseline,"mouse,mouse","mouse,touch",mouse,2,2,8,0,1514,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,1,0,1076,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,2,0,1132,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,3,0,1267,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,4,0,1143,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,5,0,1427,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,6,0,1356,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,7,0,1582,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,1,1,8,0,1560,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,1,0,1525,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,2,0,1132,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,3,0,2313,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,4,0,1447,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,5,0,1379,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,6,0,1414,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,7,0,1177,0,0,mouse
1,baseline,"mouse,mouse","mouse,trackpad",mouse,2,2,8,0,1278,0,0,mouse
1,baseline,"pen,pen","mouse,pen",pen,1,1,1,0,1250,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,1,2,0,1194,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,1,3,0,930,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,1,4,0,804,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,1,5,0,961,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,1,6,0,705,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,1,7,0,942,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,1,1,8,0,874,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,2,2,1,0,835,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,2,2,2,1,1026,0,1,pen
1,baseline,"pen,pen","mouse,pen",pen,2,2,3,1,885,0,1,pen
1,baseline,"pen,pen","mouse,pen",pen,2,2,4,0,978,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,2,2,5,0,678,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,2,2,6,1,800,0,1,pen
1,baseline,"pen,pen","mouse,pen",pen,2,2,7,0,1087,0,0,pen
1,baseline,"pen,pen","mouse,pen",pen,2,2,8,0,804,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,1,1,1,1055,0,1,pen
1,baseline,"pen,pen","pen,touch",pen,1,1,2,0,897,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,1,3,0,1119,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,1,4,0,856,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,1,5,0,741,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,1,6,0,1029,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,1,7,0,884,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,1,1,8,0,891,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,2,1,0,1271,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,2,2,0,758,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,2,3,0,853,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,2,4,0,884,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,2,5,0,826,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,2,6,0,995,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,2,7,0,633,0,0,pen
1,baseline,"pen,pen","pen,touch",pen,2,2,8,0,843,0,1,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,1,1,0,999,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,1,2,0,717,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,1,3,0,835,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,1,4,0,802,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,1,5,0,779,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,1,6,0,848,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,1,7,0,965,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,1,1,8,0,1178,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,2,1,0,879,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,2,2,0,732,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,2,3,1,550,0,1,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,2,4,0,843,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,2,5,0,777,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,2,6,1,908,0,1,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,2,7,0,910,0,0,pen
1,baseline,"pen,pen","trackpad,pen",pen,2,2,8,0,908,0,0,pen
1,baseline,"touch,touch","mouse,touch",touch,1,1,1,1,2293,0,1,touch
1,baseline,"touch,touch","mouse,touch",touch,1,1,2,0,1883,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,1,1,3,0,1764,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,1,1,4,0,1906,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,1,1,5,0,1728,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,1,1,6,0,1658,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,1,1,7,0,1356,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,1,1,8,0,1383,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,2,2,1,1,827,0,1,touch
1,baseline,"touch,touch","mouse,touch",touch,2,2,2,0,1143,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,2,2,3,0,1335,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,2,2,4,0,1490,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,2,2,5,0,1198,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,2,2,6,0,1143,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,2,2,7,0,932,0,0,touch
1,baseline,"touch,touch","mouse,touch",touch,2,2,8,0,1287,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,1,1,1,0,778,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,1,1,2,0,954,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,1,1,3,2,681,0,2,touch
1,baseline,"touch,touch","pen,touch",touch,1,1,4,0,748,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,1,1,5,1,797,0,1,touch
1,baseline,"touch,touch","pen,touch",touch,1,1,6,1,757,0,1,touch
1,baseline,"touch,touch","pen,touch",touch,1,1,7,0,1264,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,1,1,8,0,1118,0,10,touch
1,baseline,"touch,touch","pen,touch",touch,2,2,1,0,764,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,2,2,2,0,587,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,2,2,3,1,434,0,1,touch
1,baseline,"touch,touch","pen,touch",touch,2,2,4,0,772,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,2,2,5,0,724,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,2,2,6,0,1273,0,0,touch
1,baseline,"touch,touch","pen,touch",touch,2,2,7,1,1151,0,1,touch
1,baseline,"touch,touch","pen,touch",touch,2,2,8,0,1080,0,1,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,1,1,2,1876,0,2,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,1,2,0,1497,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,1,3,0,1350,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,1,4,0,1050,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,1,5,0,1336,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,1,6,0,1622,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,1,7,0,1038,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,1,1,8,0,1272,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,2,1,0,1624,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,2,2,0,950,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,2,3,1,1174,0,1,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,2,4,0,957,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,2,5,0,1030,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,2,6,0,851,0,0,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,2,7,1,1078,0,1,touch
1,baseline,"touch,touch","trackpad,touch",touch,2,2,8,0,886,0,4,touch
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,1,0,1289,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,2,0,1344,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,3,0,1190,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,4,0,1168,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,5,0,1333,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,6,0,1209,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,7,0,1439,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,1,1,8,0,1424,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,1,0,1040,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,2,2,751,0,2,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,3,0,1615,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,4,0,1187,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,5,0,1133,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,6,0,1591,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,7,1,1392,0,1,trackpad
1,baseline,"trackpad,trackpad","trackpad,touch",trackpad,2,2,8,0,1370,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,1,1,1999,0,1,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,2,0,1233,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,3,0,1414,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,4,1,1235,0,1,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,5,0,1320,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,6,0,1999,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,7,0,1404,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,1,1,8,0,1684,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,1,0,1435,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,2,0,1381,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,3,0,1166,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,4,0,1043,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,5,0,1198,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,6,0,1498,0,0,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,7,1,1360,0,1,trackpad
1,baseline,"trackpad,trackpad","mouse,trackpad",trackpad,2,2,8,0,1260,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,1,1,1236,0,1,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,2,0,1382,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,3,0,1313,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,4,0,1082,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,5,0,1467,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,6,0,2096,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,7,0,1784,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,1,1,8,0,928,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,1,1,925,0,1,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,2,0,995,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,3,0,1441,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,4,0,1179,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,5,0,2111,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,6,0,1425,0,0,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,7,3,1236,0,3,trackpad
1,baseline,"trackpad,trackpad","trackpad,pen",trackpad,2,2,8,0,1378,0,0,trackpad
1,task,"mouse,pen",,mouse,1,1,1,1,1120,0,1,pen
1,task,"mouse,pen",,pen,1,1,2,0,733,0,0,mouse
1,task,"mouse,pen",,mouse,1,1,3,0,1030,0,0,pen
1,task,"mouse,pen",,pen,1,1,4,0,1096,0,0,mouse
1,task,"mouse,pen",,mouse,1,1,5,1,1413,1,0,pen
1,task,"mouse,pen",,pen,1,1,6,0,749,0,0,mouse
1,task,"mouse,pen",,mouse,1,1,7,1,1221,0,1,pen
1,task,"mouse,pen",,pen,1,1,8,0,1063,0,0,mouse
1,task,"mouse,pen",,mouse,1,2,1,1,1052,0,1,pen
1,task,"mouse,pen",,pen,1,2,2,0,918,0,0,mouse
1,task,"mouse,pen",,mouse,1,2,3,0,1483,0,0,pen
1,task,"mouse,pen",,pen,1,2,4,0,962,0,0,mouse
1,task,"mouse,pen",,mouse,1,2,5,0,999,0,0,pen
1,task,"mouse,pen",,pen,1,2,6,0,1334,0,0,mouse
1,task,"mouse,pen",,mouse,1,2,7,0,1492,0,0,pen
1,task,"mouse,pen",,pen,1,2,8,0,1050,0,0,mouse
1,task,"mouse,pen",,mouse,2,3,1,0,1379,0,0,pen
1,task,"mouse,pen",,pen,2,3,2,0,1058,0,0,mouse
1,task,"mouse,pen",,mouse,2,3,3,0,1042,0,0,pen
1,task,"mouse,pen",,pen,2,3,4,0,1089,0,0,mouse
1,task,"mouse,pen",,mouse,2,3,5,2,539,0,2,pen
1,task,"mouse,pen",,pen,2,3,6,0,855,0,0,mouse
1,task,"mouse,pen",,mouse,2,3,7,0,1200,0,0,pen
1,task,"mouse,pen",,pen,2,3,8,0,1022,0,0,mouse
1,task,"mouse,pen",,mouse,2,4,1,0,1199,0,0,pen
1,task,"mouse,pen",,pen,2,4,2,0,879,0,0,mouse
1,task,"mouse,pen",,mouse,2,4,3,0,1342,0,0,pen
1,task,"mouse,pen",,pen,2,4,4,1,569,0,1,mouse
1,task,"mouse,pen",,mouse,2,4,5,0,1042,0,0,pen
1,task,"mouse,pen",,pen,2,4,6,0,1209,0,0,mouse
1,task,"mouse,pen",,mouse,2,4,7,0,928,0,0,pen
1,task,"mouse,pen",,pen,2,4,8,0,1034,0,0,mouse
1,task,"mouse,pen",,mouse,3,5,1,2,1278,2,0,pen
1,task,"mouse,pen",,pen,3,5,2,0,1256,0,0,mouse
1,task,"mouse,pen",,mouse,3,5,3,0,902,0,0,pen
1,task,"mouse,pen",,pen,3,5,4,0,779,0,0,mouse
1,task,"mouse,pen",,mouse,3,5,5,0,1639,0,0,pen
1,task,"mouse,pen",,pen,3,5,6,2,1064,0,2,mouse
1,task,"mouse,pen",,mouse,3,5,7,0,1064,0,0,pen
1,task,"mouse,pen",,pen,3,5,8,0,895,0,0,mouse
1,task,"mouse,pen",,mouse,3,6,1,1,1232,0,1,pen
1,task,"mouse,pen",,pen,3,6,2,0,924,0,0,mouse
1,task,"mouse,pen",,mouse,3,6,3,0,1469,0,0,pen
1,task,"mouse,pen",,pen,3,6,4,0,778,0,0,mouse
1,task,"mouse,pen",,mouse,3,6,5,0,1414,0,0,pen
1,task,"mouse,pen",,pen,3,6,6,0,898,0,0,mouse
1,task,"mouse,pen",,mouse,3,6,7,0,1086,0,0,pen
1,task,"mouse,pen",,pen,3,6,8,0,1421,0,0,mouse
1,task,"mouse,pen",,mouse,4,7,1,0,997,0,0,pen
1,task,"mouse,pen",,pen,4,7,2,0,150,0,0,mouse
1,task,"mouse,pen",,mouse,4,7,3,0,1639,0,0,pen
1,task,"mouse,pen",,pen,4,7,4,0,902,0,0,mouse
1,task,"mouse,pen",,mouse,4,7,5,0,1051,0,0,pen
1,task,"mouse,pen",,pen,4,7,6,0,1042,0,0,mouse
1,task,"mouse,pen",,mouse,4,7,7,0,1739,0,0,pen
1,task,"mouse,pen",,pen,4,7,8,0,830,0,0,mouse
1,task,"mouse,pen",,mouse,4,8,1,0,1132,0,0,pen
1,task,"mouse,pen",,pen,4,8,2,0,1283,0,0,mouse
1,task,"mouse,pen",,mouse,4,8,3,0,1233,0,0,pen
1,task,"mouse,pen",,pen,4,8,4,0,967,0,0,mouse
1,task,"mouse,pen",,mouse,4,8,5,0,1739,0,0,pen
1,task,"mouse,pen",,pen,4,8,6,1,1168,0,1,mouse
1,task,"mouse,pen",,mouse,4,8,7,0,1478,0,0,pen
1,task,"mouse,pen",,pen,4,8,8,0,1128,0,0,mouse
1,task,"mouse,touch",,mouse,1,1,1,0,2155,0,0,touch
1,task,"mouse,touch",,touch,1,1,2,6,2089,5,1,mouse
1,task,"mouse,touch",,mouse,1,1,3,0,2010,0,0,touch
1,task,"mouse,touch",,touch,1,1,4,0,1939,0,0,mouse
1,task,"mouse,touch",,mouse,1,1,5,0,2086,0,0,touch
1,task,"mouse,touch",,touch,1,1,6,0,1735,0,0,mouse
1,task,"mouse,touch",,mouse,1,1,7,0,2205,0,0,touch
1,task,"mouse,touch",,touch,1,1,8,0,2092,0,0,mouse
