participantNo,task,condition,forCond,mode,block,cycleNo,cycleType,trialNos,switchingTime,switchMissCount,wrongModeCount,posMissCount,msTimeA,msTimeB,msTimeC
7,task,"mouse,trackpad",,trackpad,3,4,B,"4,5",1591,0,0,0,-640.8333333333399,587.33333333333,475.0833333333301
7,task,"mouse,trackpad",,mouse,3,5,A,"5,6",1551,0,0,0,-680.8333333333399,322.8333333333301,435.0833333333301
7,task,"mouse,trackpad",,trackpad,3,6,B,"6,7",1666,0,0,0,-565.8333333333399,662.33333333333,550.0833333333301
7,task,"mouse,trackpad",,mouse,3,7,A,"7,8",2330,0,0,0,98.16666666666015,1101.83333333333,1214.08333333333
7,task,"mouse,trackpad",,trackpad,3,8,B,"8,9",1609,0,0,0,-622.8333333333399,605.33333333333,493.0833333333301
7,task,"mouse,trackpad",,mouse,3,9,A,"9,10",1751,0,0,0,-480.83333333333985,522.8333333333301,635.0833333333301
7,task,"mouse,trackpad",,trackpad,3,10,B,"10,11",1666,0,0,0,-565.8333333333399,662.33333333333,550.0833333333301
7,task,"mouse,trackpad",,mouse,3,11,A,"11,12",1686,0,0,0,-545.8333333333399,457.8333333333301,570.0833333333301
7,task,"mouse,trackpad",,trackpad,3,12,B,"12,13",2135,0,0,0,-96.83333333333985,1131.3333333333298,1019.0833333333301
7,task,"mouse,trackpad",,mouse,3,13,A,"13,14",1326,0,0,0,-905.8333333333399,97.83333333333007,210.08333333333007
7,task,"mouse,trackpad",,mouse,4,1,A,"1,2",2077,0,0,0,-154.83333333333985,848.8333333333301,961.0833333333301
7,task,"mouse,trackpad",,trackpad,4,2,B,"2,3",2014,0,0,0,-217.83333333333985,1010.33333333333,898.0833333333301
7,task,"mouse,trackpad",,mouse,4,3,A,"3,4",1401,0,0,0,-830.8333333333399,172.83333333333007,285.0833333333301
7,task,"mouse,trackpad",,trackpad,4,4,B,"4,5",1493,0,0,0,-738.8333333333399,489.33333333332996,377.0833333333301
7,task,"mouse,trackpad",,mouse,4,5,A,"5,6",1534,0,0,0,-697.8333333333399,305.8333333333301,418.0833333333301
7,task,"mouse,trackpad",,trackpad,4,6,B,"6,7",1545,0,0,0,-686.8333333333399,541.33333333333,429.0833333333301
7,task,"mouse,trackpad",,mouse,4,7,A,"7,8",1473,0,0,0,-758.8333333333399,244.83333333333007,357.0833333333301
7,task,"mouse,trackpad",,trackpad,4,8,B,"8,9",1467,0,0,0,-764.8333333333399,463.33333333332996,351.0833333333301
7,task,"mouse,trackpad",,mouse,4,9,A,"9,10",1691,0,0,0,-540.8333333333399,462.8333333333301,575.0833333333301
7,task,"mouse,trackpad",,trackpad,4,10,B,"10,11",1620,0,0,0,-611.8333333333399,616.33333333333,504.0833333333301
7,task,"mouse,trackpad",,mouse,4,11,A,"11,12",2155,0,0,0,-76.83333333333985,926.8333333333301,1039.08333333333
7,task,"mouse,trackpad",,trackpad,4,12,B,"12,13",1486,0,0,0,-745.8333333333399,482.33333333332996,370.0833333333301
7,task,"mouse,trackpad",,mouse,4,13,A,"13,14",1970,0,0,0,-261.83333333333985,741.8333333333301,854.0833333333301
7,task,"pen,touch",,pen,1,1,A,"1,2",802,0,0,0,-538.333333333333,123.0,131.83333333333348
7,task,"pen,touch",,touch,1,2,B,"2,3",1112,0,0,0,-228.33333333333303,450.66666666666697,441.8333333333335
7,task,"pen,touch",,pen,1,3,A,"3,4",635,0,0,0,-705.333333333333,-44.0,-35.166666666666515
7,task,"pen,touch",,touch,1,4,B,"4,5",913,0,0,0,-427.33333333333303,251.66666666666697,242.83333333333348
7,task,"pen,touch",,pen,1,5,A,"5,6",883,0,0,0,-457.33333333333303,204.0,212.83333333333348
7,task,"pen,touch",,touch,1,6,B,"6,7",903,0,0,0,-437.33333333333303,241.66666666666697,232.83333333333348
7,task,"pen,touch",,pen,1,7,A,"7,8",615,0,0,0,-725.333333333333,-64.0,-55.166666666666515
7,task,"pen,touch",,touch,1,8,B,"8,9",1195,0,0,0,-145.33333333333303,533.666666666667,524.8333333333335
7,task,"pen,touch",,pen,1,9,A,"9,10",830,1,0,1,-510.33333333333303,151.0,159.83333333333348
7,task,"pen,touch",,touch,1,10,B,"10,11",1279,0,0,0,-61.33333333333303,617.666666666667,608.8333333333335
7,task,"pen,touch",,pen,1,11,A,"11,12",766,0,0,0,-574.333333333333,87.0,95.83333333333348
7,task,"pen,touch",,touch,1,12,B,"12,13",933,0,0,0,-407.33333333333303,271.66666666666697,262.8333333333335
7,task,"pen,touch",,pen,1,13,A,"13,14",665,0,0,0,-675.333333333333,-14.0,-5.166666666666515
7,task,"pen,touch",,pen,2,1,A,"1,2",926,0,0,0,-414.33333333333303,247.0,255.83333333333348
7,task,"pen,touch",,touch,2,2,B,"2,3",891,0,0,0,-449.33333333333303,229.66666666666697,220.83333333333348
7,task,"pen,touch",,pen,2,3,A,"3,4",700,0,0,0,-640.333333333333,21.0,29.833333333333485
7,task,"pen,touch",,touch,2,4,B,"4,5",935,0,0,0,-405.33333333333303,273.66666666666697,264.8333333333335
7,task,"pen,touch",,pen,2,5,A,"5,6",1082,0,0,0,-258.33333333333303,403.0,411.8333333333335
7,task,"pen,touch",,touch,2,6,B,"6,7",1100,0,0,0,-240.33333333333303,438.66666666666697,429.8333333333335
7,task,"pen,touch",,pen,2,7,A,"7,8",838,1,0,1,-502.33333333333303,159.0,167.83333333333348
7,task,"pen,touch",,touch,2,8,B,"8,9",797,0,0,0,-543.333333333333,135.66666666666697,126.83333333333348
7,task,"pen,touch",,pen,2,9,A,"9,10",821,0,0,0,-519.333333333333,142.0,150.83333333333348
7,task,"pen,touch",,touch,2,10,B,"10,11",1012,0,0,0,-328.33333333333303,350.66666666666697,341.8333333333335
7,task,"pen,touch",,pen,2,11,A,"11,12",727,0,0,0,-613.333333333333,48.0,56.833333333333485
7,task,"pen,touch",,touch,2,12,B,"12,13",814,0,0,0,-526.333333333333,152.66666666666697,143.83333333333348
7,task,"pen,touch",,pen,2,13,A,"13,14",766,0,0,0,-574.333333333333,87.0,95.83333333333348
7,task,"pen,touch",,pen,3,1,A,"1,2",807,0,0,0,-533.333333333333,128.0,136.83333333333348
7,task,"pen,touch",,touch,3,2,B,"2,3",1209,0,0,0,-131.33333333333303,547.666666666667,538.8333333333335
7,task,"pen,touch",,pen,3,3,A,"3,4",553,0,0,0,-787.333333333333,-126.0,-117.16666666666652
7,task,"pen,touch",,touch,3,4,B,"4,5",762,0,0,0,-578.333333333333,100.66666666666697,91.83333333333348
7,task,"pen,touch",,pen,3,5,A,"5,6",930,0,0,0,-410.33333333333303,251.0,259.8333333333335
7,task,"pen,touch",,touch,3,6,B,"6,7",796,0,0,0,-544.333333333333,134.66666666666697,125.83333333333348
7,task,"pen,touch",,pen,3,7,A,"7,8",705,0,0,0,-635.333333333333,26.0,34.833333333333485
7,task,"pen,touch",,touch,3,8,B,"8,9",888,0,0,0,-452.33333333333303,226.66666666666697,217.83333333333348
7,task,"pen,touch",,pen,3,9,A,"9,10",629,0,0,0,-711.333333333333,-50.0,-41.166666666666515
7,task,"pen,touch",,touch,3,10,B,"10,11",913,0,0,0,-427.33333333333303,251.66666666666697,242.83333333333348
7,task,"pen,touch",,pen,3,11,A,"11,12",784,0,0,0,-556.333333333333,105.0,113.83333333333348
7,task,"pen,touch",,touch,3,12,B,"12,13",944,0,0,0,-396.33333333333303,282.66666666666697,273.8333333333335
7,task,"pen,touch",,pen,3,13,A,"13,14",850,0,0,0,-490.33333333333303,171.0,179.83333333333348
7,task,"pen,touch",,pen,4,1,A,"1,2",640,0,0,0,-700.333333333333,-39.0,-30.166666666666515
7,task,"pen,touch",,touch,4,2,B,"2,3",794,0,0,0,-546.333333333333,132.66666666666697,123.83333333333348
7,task,"pen,touch",,pen,4,3,A,"3,4",679,0,0,0,-661.333333333333,0.0,8.833333333333485
7,task,"pen,touch",,touch,4,4,B,"4,5",968,0,0,0,-372.33333333333303,306.66666666666697,297.8333333333335
7,task,"pen,touch",,pen,4,5,A,"5,6",702,0,0,0,-638.333333333333,23.0,31.833333333333485
7,task,"pen,touch",,touch,4,6,B,"6,7",830,0,0,0,-510.33333333333303,168.66666666666697,159.83333333333348
7,task,"pen,touch",,pen,4,7,A,"7,8",745,0,0,0,-595.333333333333,66.0,74.83333333333348
7,task,"pen,touch",,touch,4,8,B,"8,9",760,0,0,0,-580.333333333333,98.66666666666697,89.83333333333348
7,task,"pen,touch",,pen,4,9,A,"9,10",697,0,0,0,-643.333333333333,18.0,26.833333333333485
7,task,"pen,touch",,touch,4,10,B,"10,11",1194,0,0,0,-146.33333333333303,532.666666666667,523.8333333333335
7,task,"pen,touch",,pen,4,11,A,"11,12",608,0,0,0,-732.333333333333,-71.0,-62.166666666666515
7,task,"pen,touch",,touch,4,12,B,"12,13",842,0,0,0,-498.33333333333303,180.66666666666697,171.83333333333348
7,task,"pen,touch",,pen,4,13,A,"13,14",712,0,0,0,-628.333333333333,33.0,41.833333333333485
7,task,"trackpad,pen",,trackpad,1,1,A,"1,2",1505,0,0,0,-586.9999999999973,843.333333333333,459.00000000000136
7,task,"trackpad,pen",,pen,1,2,B,"2,3",1824,0,0,0,-267.99999999999727,393.6666666666699,778.0000000000014
7,task,"trackpad,pen",,trackpad,1,3,A,"3,4",874,0,0,0,-1217.9999999999973,212.33333333333303,-171.99999999999864
7,task,"trackpad,pen",,pen,1,4,B,"4,5",3016,0,0,0,924.0000000000027,1585.66666666667,1970.0000000000014
7,task,"trackpad,pen",,trackpad,1,5,A,"5,6",749,0,0,0,-1342.9999999999973,87.33333333333303,-296.99999999999864
7,task,"trackpad,pen",,pen,1,6,B,"6,7",2109,0,0,0,17.00000000000273,678.6666666666699,1063.0000000000014
7,task,"trackpad,pen",,trackpad,1,7,A,"7,8",982,0,0,0,-1109.9999999999973,320.33333333333303,-63.999999999998636
7,task,"trackpad,pen",,pen,1,8,B,"8,9",2090,0,0,0,-1.9999999999972715,659.6666666666699,1044.0000000000014
7,task,"trackpad,pen",,trackpad,1,9,A,"9,10",872,0,0,0,-1219.9999999999973,210.33333333333303,-173.99999999999864
7,task,"trackpad,pen",,pen,1,10,B,"10,11",1859,0,0,0,-232.99999999999727,428.6666666666699,813.0000000000014
7,task,"trackpad,pen",,trackpad,1,11,A,"11,12",947,0,0,0,-1144.9999999999973,285.33333333333303,-98.99999999999864
7,task,"trackpad,pen",,pen,1,12,B,"12,13",2338,0,0,0,246.00000000000273,907.6666666666699,1292.0000000000014
7,task,"trackpad,pen",,trackpad,1,13,A,"13,14",1584,0,0,0,-507.99999999999727,922.333333333333,538.0000000000014
7,task,"trackpad,pen",,trackpad,2,1,A,"1,2",1032,0,0,0,-1059.9999999999973,370.33333333333303,-13.999999999998636
7,task,"trackpad,pen",,pen,2,2,B,"2,3",2138,0,0,0,46.00000000000273,707.6666666666699,1092.0000000000014
7,task,"trackpad,pen",,trackpad,2,3,A,"3,4",973,0,0,0,-1118.9999999999973,311.33333333333303,-72.99999999999864
7,task,"trackpad,pen",,pen,2,4,B,"4,5",1084,0,0,0,-1007.9999999999973,-346.3333333333301,38.000000000001364
7,task,"trackpad,pen",,trackpad,2,5,A,"5,6",1036,0,0,0,-1055.9999999999973,374.33333333333303,-9.999999999998636
7,task,"trackpad,pen",,pen,2,6,B,"6,7",1889,0,0,0,-202.99999999999727,458.6666666666699,843.0000000000014
7,task,"trackpad,pen",,trackpad,2,7,A,"7,8",860,0,0,0,-1231.9999999999973,198.33333333333303,-185.99999999999864
7,task,"trackpad,pen",,pen,2,8,B,"8,9",1709,0,0,0,-382.99999999999727,278.6666666666699,663.0000000000014
7,task,"trackpad,pen",,trackpad,2,9,A,"9,10",866,0,0,0,-1225.9999999999973,204.33333333333303,-179.99999999999864
7,task,"trackpad,pen",,pen,2,10,B,"10,11",1312,0,0,0,-779.9999999999973,-118.33333333333007,266.00000000000136
7,task,"trackpad,pen",,trackpad,2,11,A,"11,12",1273,0,0,0,-818.9999999999973,611.333333333333,227.00000000000136
7,task,"trackpad,pen",,pen,2,12,B,"12,13",1849,0,0,0,-242.99999999999727,418.6666666666699,803.0000000000014
7,task,"trackpad,pen",,trackpad,2,13,A,"13,14",945,0,0,0,-1146.9999999999973,283.33333333333303,-100.99999999999864
7,task,"trackpad,pen",,trackpad,3,1,A,"1,2",854,0,0,0,-1237.9999999999973,192.33333333333303,-191.99999999999864
7,task,"trackpad,pen",,pen,3,2,B,"2,3",1545,0,0,0,-546.9999999999973,114.66666666666993,499.00000000000136
7,task,"trackpad,pen",,trackpad,3,3,A,"3,4",789,0,0,0,-1302.9999999999973,127.33333333333303,-256.99999999999864
7,task,"trackpad,pen",,pen,3,4,B,"4,5",2020,0,0,0,-71.99999999999727,589.6666666666699,974.0000000000014
7,task,"trackpad,pen",,trackpad,3,5,A,"5,6",811,0,0,0,-1280.9999999999973,149.33333333333303,-234.99999999999864
7,task,"trackpad,pen",,pen,3,6,B,"6,7",1619,0,0,0,-472.99999999999727,188.66666666666993,573.0000000000014
7,task,"trackpad,pen",,trackpad,3,7,A,"7,8",779,0,0,0,-1312.9999999999973,117.33333333333303,-266.99999999999864
7,task,"trackpad,pen",,pen,3,8,B,"8,9",1734,0,0,0,-357.99999999999727,303.6666666666699,688.0000000000014
7,task,"trackpad,pen",,trackpad,3,9,A,"9,10",795,0,0,0,-1296.9999999999973,133.33333333333303,-250.99999999999864
7,task,"trackpad,pen",,pen,3,10,B,"10,11",1948,0,0,0,-143.99999999999727,517.6666666666699,902.0000000000014
7,task,"trackpad,pen",,trackpad,3,11,A,"11,12",942,0,0,0,-1149.9999999999973,280.33333333333303,-103.99999999999864
7,task,"trackpad,pen",,pen,3,12,B,"12,13",1281,0,0,0,-810.9999999999973,-149.33333333333007,235.00000000000136
7,task,"trackpad,pen",,trackpad,3,13,A,"13,14",1051,0,0,0,-1040.9999999999973,389.33333333333303,5.000000000001364
7,task,"trackpad,pen",,trackpad,4,1,A,"1,2",1127,0,0,0,-964.9999999999973,465.33333333333303,81.00000000000136
7,task,"trackpad,pen",,pen,4,2,B,"2,3",1812,0,0,0,-279.99999999999727,381.6666666666699,766.0000000000014
7,task,"trackpad,pen",,trackpad,4,3,A,"3,4",751,0,0,0,-1340.9999999999973,89.33333333333303,-294.99999999999864
7,task,"trackpad,pen",,pen,4,4,B,"4,5",1889,0,0,0,-202.99999999999727,458.6666666666699,843.0000000000014
7,task,"trackpad,pen",,trackpad,4,5,A,"5,6",742,0,0,0,-1349.9999999999973,80.33333333333303,-303.99999999999864
7,task,"trackpad,pen",,pen,4,6,B,"6,7",1557,0,0,0,-534.9999999999973,126.66666666666993,511.00000000000136
7,task,"trackpad,pen",,trackpad,4,7,A,"7,8",752,0,0,0,-1339.9999999999973,90.33333333333303,-293.99999999999864
7,task,"trackpad,pen",,pen,4,8,B,"8,9",1751,0,0,0,-340.99999999999727,320.6666666666699,705.0000000000014
7,task,"trackpad,pen",,trackpad,4,9,A,"9,10",989,0,0,0,-1102.9999999999973,327.33333333333303,-56.999999999998636
7,task,"trackpad,pen",,pen,4,10,B,"10,11",1665,0,0,0,-426.99999999999727,234.66666666666993,619.0000000000014
7,task,"trackpad,pen",,trackpad,4,11,A,"11,12",942,0,0,0,-1149.9999999999973,280.33333333333303,-103.99999999999864
7,task,"trackpad,pen",,pen,4,12,B,"12,13",2111,0,0,0,19.00000000000273,680.6666666666699,1065.0000000000014
7,task,"trackpad,pen",,trackpad,4,13,A,"13,14",924,0,0,0,-1167.9999999999973,262.33333333333303,-121.99999999999864
7,task,"trackpad,touch",,trackpad,1,1,A,"1,2",841,0,0,0,-1072.166666666663,101.16666666666697,-115.58333333333155
7,task,"trackpad,touch",,touch,1,2,B,"2,3",2230,0,0,0,316.8333333333369,1056.66666666667,1273.4166666666683
7,task,"trackpad,touch",,trackpad,1,3,A,"3,4",771,0,0,0,-1142.166666666663,31.16666666666697,-185.58333333333155
7,task,"trackpad,touch",,touch,1,4,B,"4,5",1815,0,0,0,-98.1666666666631,641.6666666666699,858.4166666666684
7,task,"trackpad,touch",,trackpad,1,5,A,"5,6",846,0,0,0,-1067.166666666663,106.16666666666697,-110.58333333333155
7,task,"trackpad,touch",,touch,1,6,B,"6,7",1622,0,0,0,-291.1666666666631,448.6666666666699,665.4166666666684
7,task,"trackpad,touch",,trackpad,1,7,A,"7,8",855,0,0,0,-1058.166666666663,115.16666666666697,-101.58333333333155
7,task,"trackpad,touch",,touch,1,8,B,"8,9",1653,0,0,0,-260.1666666666631,479.6666666666699,696.4166666666684
7,task,"trackpad,touch",,trackpad,1,9,A,"9,10",634,0,0,0,-1279.166666666663,-105.83333333333303,-322.58333333333155
7,task,"trackpad,touch",,touch,1,10,B,"10,11",1562,0,0,0,-351.1666666666631,388.6666666666699,605.4166666666684
7,task,"trackpad,touch",,trackpad,1,11,A,"11,12",681,0,0,0,-1232.166666666663,-58.83333333333303,-275.58333333333155
7,task,"trackpad,touch",,touch,1,12,B,"12,13",1519,0,0,0,-394.1666666666631,345.6666666666699,562.4166666666684
7,task,"trackpad,touch",,trackpad,1,13,A,"13,14",640,0,0,0,-1273.166666666663,-99.83333333333303,-316.58333333333155
7,task,"trackpad,touch",,trackpad,2,1,A,"1,2",755,0,0,0,-1158.166666666663,15.16666666666697,-201.58333333333155
7,task,"trackpad,touch",,touch,2,2,B,"2,3",1476,0,0,0,-437.1666666666631,302.6666666666699,519.4166666666684
7,task,"trackpad,touch",,trackpad,2,3,A,"3,4",622,0,0,0,-1291.166666666663,-117.83333333333303,-334.58333333333155
7,task,"trackpad,touch",,touch,2,4,B,"4,5",1425,0,0,0,-488.1666666666631,251.66666666666993,468.41666666666845
7,task,"trackpad,touch",,trackpad,2,5,A,"5,6",784,0,0,0,-1129.166666666663,44.16666666666697,-172.58333333333155
7,task,"trackpad,touch",,touch,2,6,B,"6,7",1241,0,0,0,-672.1666666666631,67.66666666666993,284.41666666666845
7,task,"trackpad,touch",,trackpad,2,7,A,"7,8",796,0,0,0,-1117.166666666663,56.16666666666697,-160.58333333333155
7,task,"trackpad,touch",,touch,2,8,B,"8,9",1116,0,0,0,-797.1666666666631,-57.333333333330074,159.41666666666845
7,task,"trackpad,touch",,trackpad,2,9,A,"9,10",825,0,0,0,-1088.166666666663,85.16666666666697,-131.58333333333155
7,task,"trackpad,touch",,touch,2,10,B,"10,11",2527,0,0,0,613.8333333333369,1353.66666666667,1570.4166666666683
7,task,"trackpad,touch",,trackpad,2,11,A,"11,12",1898,0,0,0,-15.166666666663104,1158.166666666667,941.4166666666684
7,task,"trackpad,touch",,touch,2,12,B,"12,13",2855,0,0,0,941.8333333333369,1681.66666666667,1898.4166666666683
7,task,"trackpad,touch",,trackpad,2,13,A,"13,14",728,0,0,0,-1185.166666666663,-11.83333333333303,-228.58333333333155
7,task,"trackpad,touch",,trackpad,3,1,A,"1,2",1090,0,0,0,-823.1666666666631,350.16666666666697,133.41666666666845
7,task,"trackpad,touch",,touch,3,2,B,"2,3",1647,0,0,0,-266.1666666666631,473.6666666666699,690.4166666666684
7,task,"trackpad,touch",,trackpad,3,3,A,"3,4",808,0,0,0,-1105.166666666663,68.16666666666697,-148.58333333333155
7,task,"trackpad,touch",,touch,3,4,B,"4,5",1833,0,0,0,-80.1666666666631,659.6666666666699,876.4166666666684
7,task,"trackpad,touch",,trackpad,3,5,A,"5,6",664,0,0,0,-1249.166666666663,-75.83333333333303,-292.58333333333155
7,task,"trackpad,touch",,touch,3,6,B,"6,7",2037,0,0,0,123.8333333333369,863.6666666666699,1080.4166666666683
7,task,"trackpad,touch",,trackpad,3,7,A,"7,8",647,0,0,0,-1266.166666666663,-92.83333333333303,-309.58333333333155
7,task,"trackpad,touch",,touch,3,8,B,"8,9",1432,0,0,0,-481.1666666666631,258.6666666666699,475.41666666666845
7,task,"trackpad,touch",,trackpad,3,9,A,"9,10",676,0,0,0,-1237.166666666663,-63.83333333333303,-280.58333333333155
7,task,"trackpad,touch",,touch,3,10,B,"10,11",1395,0,0,0,-518.1666666666631,221.66666666666993,438.41666666666845
7,task,"trackpad,touch",,trackpad,3,11,A,"11,12",661,0,0,0,-1252.166666666663,-78.83333333333303,-295.58333333333155
7,task,"trackpad,touch",,touch,3,12,B,"12,13",1934,0,0,0,20.833333333336896,760.6666666666699,977.4166666666684
7,task,"trackpad,touch",,trackpad,3,13,A,"13,14",1725,0,0,0,-188.1666666666631,985.166666666667,768.4166666666684
7,task,"trackpad,touch",,trackpad,4,1,A,"1,2",638,0,0,0,-1275.166666666663,-101.83333333333303,-318.58333333333155
7,task,"trackpad,touch",,touch,4,2,B,"2,3",1326,0,0,0,-587.1666666666631,152.66666666666993,369.41666666666845
7,task,"trackpad,touch",,trackpad,4,3,A,"3,4",730,0,0,0,-1183.166666666663,-9.83333333333303,-226.58333333333155
7,task,"trackpad,touch",,touch,4,4,B,"4,5",1875,0,0,0,-38.166666666663104,701.6666666666699,918.4166666666684
7,task,"trackpad,touch",,trackpad,4,5,A,"5,6",633,0,0,0,-1280.166666666663,-106.83333333333303,-323.58333333333155
7,task,"trackpad,touch",,touch,4,6,B,"6,7",1613,0,0,0,-300.1666666666631,439.6666666666699,656.4166666666684
7,task,"trackpad,touch",,trackpad,4,7,A,"7,8",821,0,0,0,-1092.166666666663,81.16666666666697,-135.58333333333155
7,task,"trackpad,touch",,touch,4,8,B,"8,9",1219,0,0,0,-694.1666666666631,45.666666666669926,262.41666666666845
7,task,"trackpad,touch",,trackpad,4,9,A,"9,10",794,0,0,0,-1119.166666666663,54.16666666666697,-162.58333333333155
7,task,"trackpad,touch",,touch,4,10,B,"10,11",1475,0,0,0,-438.1666666666631,301.6666666666699,518.4166666666684
7,task,"trackpad,touch",,trackpad,4,11,A,"11,12",900,0,0,0,-1013.1666666666631,160.16666666666697,-56.58333333333155
7,task,"trackpad,touch",,touch,4,12,B,"12,13",1644,0,0,0,-269.1666666666631,470.6666666666699,687.4166666666684
7,task,"trackpad,touch",,trackpad,4,13,A,"13,14",868,0,0,0,-1045.166666666663,128.16666666666697,-88.58333333333155
8,baseline,"mouse,mouse","mouse,pen",mouse,1,1,A,"1,2",1320,0,0,0,0,0,0
8,baseline,"mouse,mouse","mouse,pen",mouse,1,1,A,"3,4",1229,0,0,0,0,0,0
8,baseline,"mouse,mouse","mouse,pen",mouse,1,1,A,"5,6",771,0,0,0,0,0,0
8,baseline,"mouse,mouse","mouse,pen",mouse,2,1,A,"1,2",982,0,0,0,0,0,0
8,baseline,"mouse,mouse","mouse,pen",mouse,2,1,A,"3,4",825,0,0,0,0,0,0
8,baseline,"mouse,mouse","mouse,pen",mouse,2,1,A,"5,6",951,0,0,0,0,0,0
8,baseline,"mouse,mouse","mouse,touch",mouse,1,1,A,"1,2",915,0,0,0,0,0,0
8,baseline,"mouse,mouse","mouse,touch",mouse,1,1,A,"3,4",1675,0,0,0,0,0,0
8,baseline,"mouse,mouse","mouse,touch",mouse,1,1,A,"5,6",1413,0,0,0,0,0,0
8,baseline,"mouse,mouse","mouse,touch",mouse,2,1,A,"1,2",947,0,0,0,0,0,0
8,baseline,"mouse,mouse","mouse,touch",mouse,2,1,A,"3,4",1306,0,0,0,0,0,0
8,baseline,"mouse,mouse","mouse,touch",mouse,2,1,A,"5,6",949,0,0,0,0,0,0
8,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,A,"1,2",1036,0,0,0,0,0,0
8,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,A,"3,4",811,0,0,0,0,0,0
8,baseline,"mouse,mouse","trackpad,mouse",mouse,1,1,A,"5,6",948,0,0,0,0,0,0
8,baseline,"mouse,mouse","trackpad,mouse",mouse,2,1,A,"1,2",993,0,0,0,0,0,0
8,baseline,"mouse,mouse","trackpad,mouse",mouse,2,1,A,"3,4",1023,0,0,0,0,0,0
8,baseline,"mouse,mouse","trackpad,mouse",mouse,2,1,A,"5,6",1292,0,0,0,0,0,0
8,baseline,"pen,pen","mouse,pen",pen,1,1,A,"1,2",569,0,0,0,0,0,0
8,baseline,"pen,pen","mouse,pen",pen,1,1,A,"3,4",725,0,0,0,0,0,0
8,baseline,"pen,pen","mouse,pen",pen,1,1,A,"5,6",588,0,0,0,0,0,0
8,baseline,"pen,pen","mouse,pen",pen,2,1,A,"1,2",798,0,0,0,0,0,0
8,baseline,"pen,pen","mouse,pen",pen,2,1,A,"3,4",369,0,0,0,0,0,0
8,baseline,"pen,pen","mouse,pen",pen,2,1,A,"5,6",446,0,0,0,0,0,0
8,baseline,"pen,pen","touch,pen",pen,1,1,A,"1,2",836,0,0,0,0,0,0
8,baseline,"pen,pen","touch,pen",pen,1,1,A,"3,4",666,0,0,0,0,0,0
8,baseline,"pen,pen","touch,pen",pen,1,1,A,"5,6",670,0,0,0,0,0,0
8,baseline,"pen,pen","touch,pen",pen,2,1,A,"1,2",484,0,0,0,0,0,0
8,baseline,"pen,pen","touch,pen",pen,2,1,A,"3,4",610,0,0,0,0,0,0
8,baseline,"pen,pen","touch,pen",pen,2,1,A,"5,6",523,0,0,0,0,0,0
8,baseline,"pen,pen","trackpad,pen",pen,1,1,A,"1,2",644,0,0,0,0,0,0
8,baseline,"pen,pen","trackpad,pen",pen,1,1,A,"3,4",534,0,0,0,0,0,0
8,baseline,"pen,pen","trackpad,pen",pen,1,1,A,"5,6",526,0,0,0,0,0,0
8,baseline,"pen,pen","trackpad,pen",pen,2,1,A,"1,2",453,0,0,0,0,0,0
8,baseline,"pen,pen","trackpad,pen",pen,2,1,A,"3,4",479,0,0,0,0,0,0
8,baseline,"pen,pen","trackpad,pen",pen,2,1,A,"5,6",470,0,0,0,0,0,0
8,baseline,"touch,touch","mouse,touch",touch,1,1,A,"1,2",523,0,0,0,0,0,0
8,baseline,"touch,touch","mouse,touch",touch,1,1,A,"3,4",826,0,0,0,0,0,0
8,baseline,"touch,touch","mouse,touch",touch,1,1,A,"5,6",561,0,0,0,0,0,0
8,baseline,"touch,touch","mouse,touch",touch,2,1,A,"1,2",865,0,0,0,0,0,0
8,baseline,"touch,touch","mouse,touch",touch,2,1,A,"3,4",627,0,0,0,0,0,0
8,baseline,"touch,touch","mouse,touch",touch,2,1,A,"5,6",674,0,0,0,0,0,0
8,baseline,"touch,touch","touch,pen",touch,1,1,A,"1,2",930,0,0,0,0,0,0
8,baseline,"touch,touch","touch,pen",touch,1,1,A,"3,4",849,0,0,0,0,0,0
8,baseline,"touch,touch","touch,pen",touch,1,1,A,"5,6",654,0,0,0,0,0,0
8,baseline,"touch,touch","touch,pen",touch,2,1,A,"1,2",524,0,0,0,0,0,0
8,baseline,"touch,touch","touch,pen",touch,2,1,A,"3,4",494,0,0,0,0,0,0
8,baseline,"touch,touch","touch,pen",touch,2,1,A,"5,6",649,0,0,0,0,0,0
8,baseline,"touch,touch","touch,trackpad",touch,1,1,A,"1,2",459,0,0,0,0,0,0
8,baseline,"touch,touch","touch,trackpad",touch,1,1,A,"3,4",522,0,0,0,0,0,0
8,baseline,"touch,touch","touch,trackpad",touch,1,1,A,"5,6",575,0,0,0,0,0,0
8,baseline,"touch,touch","touch,trackpad",touch,2,1,A,"1,2",470,0,0,0,0,0,0
8,baseline,"touch,touch","touch,trackpad",touch,2,1,A,"3,4",597,0,0,0,0,0,0
8,baseline,"touch,touch","touch,trackpad",touch,2,1,A,"5,6",663,0,0,0,0,0,0
8,baseline,"trackpad,trackpad","touch,trackpad",trackpad,1,1,A,"1,2",902,0,0,0,0,0,0
8,baseline,"trackpad,trackpad","touch,trackpad",trackpad,1,1,A,"3,4",964,0,0,0,0,0,0
8,baseline,"trackpad,trackpad","touch,trackpad",trackpad,1,1,A,"5,6",904,0,0,0,0,0,0
8,baseline,"trackpad,trackpad","touch,trackpad",trackpad,2,1,A,"1,2",721,0,0,0,0,0,0
