participantNo,task,condition,forCond,mode,block,oldBlock,cycleNo,cycleType,trialNos,switchingTime,switchMissCount,msToken,location,wrongModeCount,posMissCount,msTimeB
7,task,"mouse,pen",,mouse,4,8,3,A,"3,4",2574,0,0,bottom,0,0,807.5
7,task,"mouse,pen",,pen,4,8,4,B,"4,5",2395,0,5,top,0,0,83.875
7,task,"mouse,pen",,mouse,4,8,5,A,"5,6",1584,0,2,bottom,0,0,-182.5
7,task,"mouse,pen",,pen,4,8,6,B,"6,7",2104,0,7,hinge,0,0,-207.125
7,task,"mouse,pen",,mouse,4,8,7,A,"7,8",1810,0,4,top,0,0,43.5
7,task,"mouse,touch",,mouse,1,1,1,A,"1,2",2427,0,3,hinge,0,0,406.875
7,task,"mouse,touch",,touch,1,1,2,B,"2,3",3847,0,0,bottom,0,0,1629.375
7,task,"mouse,touch",,mouse,1,1,3,A,"3,4",2285,0,5,top,0,0,264.875
7,task,"mouse,touch",,touch,1,1,4,B,"4,5",3983,0,2,bottom,0,0,1765.375
7,task,"mouse,touch",,mouse,1,1,5,A,"5,6",2232,0,7,hinge,0,0,211.875
7,task,"mouse,touch",,touch,1,1,6,B,"6,7",4070,0,4,top,0,0,1852.375
7,task,"mouse,touch",,mouse,1,1,7,A,"7,8",2433,0,1,bottom,0,0,412.875
7,task,"mouse,touch",,mouse,1,2,1,A,"1,2",2760,0,4,top,0,0,739.875
7,task,"mouse,touch",,touch,1,2,2,B,"2,3",2804,0,1,bottom,0,0,586.375
7,task,"mouse,touch",,mouse,1,2,3,A,"3,4",2390,0,6,top,0,0,369.875
7,task,"mouse,touch",,touch,1,2,4,B,"4,5",2771,0,3,hinge,0,0,553.375
7,task,"mouse,touch",,mouse,1,2,5,A,"5,6",2502,0,0,bottom,0,0,481.875
7,task,"mouse,touch",,touch,1,2,6,B,"6,7",2827,0,5,top,0,0,609.375
7,task,"mouse,touch",,mouse,1,2,7,A,"7,8",2745,0,2,bottom,0,0,724.875
7,task,"mouse,touch",,mouse,2,3,1,A,"1,2",2675,0,5,top,0,0,654.875
7,task,"mouse,touch",,touch,2,3,2,B,"2,3",3301,0,2,bottom,0,0,1083.375
7,task,"mouse,touch",,mouse,2,3,3,A,"3,4",1929,0,7,hinge,0,0,-91.125
7,task,"mouse,touch",,touch,2,3,4,B,"4,5",3231,0,4,top,0,0,1013.375
7,task,"mouse,touch",,mouse,2,3,5,A,"5,6",2354,0,1,bottom,0,0,333.875
7,task,"mouse,touch",,touch,2,3,6,B,"6,7",2535,0,6,top,0,0,317.375
7,task,"mouse,touch",,mouse,2,3,7,A,"7,8",2071,0,3,hinge,0,0,50.875
7,task,"mouse,touch",,mouse,2,4,1,A,"1,2",2572,0,6,top,0,0,551.875
7,task,"mouse,touch",,touch,2,4,2,B,"2,3",2437,0,3,hinge,0,0,219.375
7,task,"mouse,touch",,mouse,2,4,3,A,"3,4",2041,0,0,bottom,0,0,20.875
7,task,"mouse,touch",,touch,2,4,4,B,"4,5",2597,0,5,top,0,0,379.375
7,task,"mouse,touch",,mouse,2,4,5,A,"5,6",2090,0,2,bottom,0,0,69.875
7,task,"mouse,touch",,touch,2,4,6,B,"6,7",3054,0,7,hinge,0,0,836.375
7,task,"mouse,touch",,mouse,2,4,7,A,"7,8",2251,0,4,top,0,0,230.875
7,task,"mouse,touch",,mouse,3,5,1,A,"1,2",1912,0,5,top,0,0,-108.125
7,task,"mouse,touch",,touch,3,5,2,B,"2,3",2512,0,2,bottom,0,0,294.375
7,task,"mouse,touch",,mouse,3,5,3,A,"3,4",2297,0,7,hinge,0,0,276.875
7,task,"mouse,touch",,touch,3,5,4,B,"4,5",3103,0,4,top,0,0,885.375
7,task,"mouse,touch",,mouse,3,5,5,A,"5,6",2903,0,1,bottom,0,0,882.875
7,task,"mouse,touch",,touch,3,5,6,B,"6,7",2821,0,6,top,0,0,603.375
7,task,"mouse,touch",,mouse,3,5,7,A,"7,8",1922,0,3,hinge,0,0,-98.125
7,task,"mouse,touch",,mouse,3,6,1,A,"1,2",2161,0,6,top,0,0,140.875
7,task,"mouse,touch",,touch,3,6,2,B,"2,3",3309,0,3,hinge,0,0,1091.375
7,task,"mouse,touch",,mouse,3,6,3,A,"3,4",2134,0,0,bottom,0,0,113.875
7,task,"mouse,touch",,touch,3,6,4,B,"4,5",2912,0,5,top,0,0,694.375
7,task,"mouse,touch",,mouse,3,6,5,A,"5,6",1870,0,2,bottom,0,0,-150.125
7,task,"mouse,touch",,touch,3,6,6,B,"6,7",2965,0,7,hinge,0,0,747.375
7,task,"mouse,touch",,mouse,3,6,7,A,"7,8",1752,0,4,top,0,0,-268.125
7,task,"mouse,touch",,mouse,4,7,1,A,"1,2",2818,0,3,hinge,0,0,797.875
7,task,"mouse,touch",,touch,4,7,2,B,"2,3",3033,0,0,bottom,0,0,815.375
7,task,"mouse,touch",,mouse,4,7,3,A,"3,4",2285,0,5,top,0,0,264.875
7,task,"mouse,touch",,touch,4,7,4,B,"4,5",2977,0,2,bottom,0,0,759.375
7,task,"mouse,touch",,mouse,4,7,5,A,"5,6",2407,0,7,hinge,0,0,386.875
7,task,"mouse,touch",,touch,4,7,6,B,"6,7",2642,0,4,top,0,0,424.375
7,task,"mouse,touch",,mouse,4,7,7,A,"7,8",1701,0,1,bottom,0,0,-319.125
7,task,"mouse,touch",,mouse,4,8,1,A,"1,2",1824,0,4,top,0,0,-196.125
7,task,"mouse,touch",,touch,4,8,2,B,"2,3",2843,0,1,bottom,0,0,625.375
7,task,"mouse,touch",,mouse,4,8,3,A,"3,4",1841,0,6,top,0,0,-179.125
7,task,"mouse,touch",,touch,4,8,4,B,"4,5",2262,0,3,hinge,0,0,44.375
7,task,"mouse,touch",,mouse,4,8,5,A,"5,6",2094,0,0,bottom,0,0,73.875
7,task,"mouse,touch",,touch,4,8,6,B,"6,7",2546,0,5,top,0,0,328.375
7,task,"mouse,touch",,mouse,4,8,7,A,"7,8",1932,0,2,bottom,0,0,-88.125
7,task,"mouse,trackpad",,mouse,1,1,1,A,"1,2",3461,0,5,top,0,0,422.125
7,task,"mouse,trackpad",,trackpad,1,1,2,B,"2,3",3251,0,2,bottom,0,0,914.0
7,task,"mouse,trackpad",,mouse,1,1,3,A,"3,4",4308,0,7,hinge,0,0,1269.125
7,task,"mouse,trackpad",,trackpad,1,1,4,B,"4,5",3443,0,4,top,0,0,1106.0
7,task,"mouse,trackpad",,mouse,1,1,5,A,"5,6",3290,0,1,bottom,0,0,251.125
7,task,"mouse,trackpad",,trackpad,1,1,6,B,"6,7",2968,0,6,top,0,0,631.0
7,task,"mouse,trackpad",,mouse,1,1,7,A,"7,8",3382,0,3,hinge,0,0,343.125
7,task,"mouse,trackpad",,mouse,1,2,1,A,"1,2",2410,0,6,top,0,0,-628.875
7,task,"mouse,trackpad",,trackpad,1,2,2,B,"2,3",4841,0,3,hinge,0,0,2504.0
7,task,"mouse,trackpad",,mouse,1,2,3,A,"3,4",3529,0,0,bottom,0,0,490.125
7,task,"mouse,trackpad",,trackpad,1,2,4,B,"4,5",2754,0,5,top,0,0,417.0
7,task,"mouse,trackpad",,mouse,1,2,5,A,"5,6",3306,0,2,bottom,0,0,267.125
7,task,"mouse,trackpad",,trackpad,1,2,6,B,"6,7",3904,0,7,hinge,0,0,1567.0
7,task,"mouse,trackpad",,mouse,1,2,7,A,"7,8",3340,0,4,top,0,0,301.125
7,task,"mouse,trackpad",,mouse,2,3,1,A,"1,2",2989,0,6,top,0,0,-49.875
7,task,"mouse,trackpad",,trackpad,2,3,2,B,"2,3",3184,0,3,hinge,0,0,847.0
7,task,"mouse,trackpad",,mouse,2,3,3,A,"3,4",4341,0,0,bottom,0,0,1302.125
7,task,"mouse,trackpad",,trackpad,2,3,4,B,"4,5",3081,0,5,top,0,0,744.0
7,task,"mouse,trackpad",,mouse,2,3,5,A,"5,6",4159,0,2,bottom,0,0,1120.125
7,task,"mouse,trackpad",,trackpad,2,3,6,B,"6,7",2476,0,7,hinge,0,0,139.0
7,task,"mouse,trackpad",,mouse,2,3,7,A,"7,8",3517,0,4,top,0,0,478.125
7,task,"mouse,trackpad",,mouse,2,4,1,A,"1,2",2708,0,7,hinge,0,0,-330.875
7,task,"mouse,trackpad",,trackpad,2,4,2,B,"2,3",3587,0,4,top,0,0,1250.0
7,task,"mouse,trackpad",,mouse,2,4,3,A,"3,4",3313,0,1,bottom,0,0,274.125
7,task,"mouse,trackpad",,trackpad,2,4,4,B,"4,5",2902,0,6,top,0,0,565.0
7,task,"mouse,trackpad",,mouse,2,4,5,A,"5,6",2853,0,3,hinge,0,0,-185.875
7,task,"mouse,trackpad",,trackpad,2,4,6,B,"6,7",3229,0,0,bottom,0,0,892.0
7,task,"mouse,trackpad",,mouse,2,4,7,A,"7,8",2774,0,5,top,0,0,-264.875
7,task,"mouse,trackpad",,mouse,3,5,1,A,"1,2",3337,0,2,bottom,0,0,298.125
7,task,"mouse,trackpad",,trackpad,3,5,2,B,"2,3",2811,0,7,hinge,0,0,474.0
7,task,"mouse,trackpad",,mouse,3,5,3,A,"3,4",3476,0,4,top,0,0,437.125
7,task,"mouse,trackpad",,trackpad,3,5,4,B,"4,5",3254,0,1,bottom,0,0,917.0
7,task,"mouse,trackpad",,mouse,3,5,5,A,"5,6",3472,0,6,top,0,0,433.125
7,task,"mouse,trackpad",,trackpad,3,5,6,B,"6,7",2981,0,3,hinge,0,0,644.0
7,task,"mouse,trackpad",,mouse,3,5,7,A,"7,8",3204,0,0,bottom,0,0,165.125
7,task,"mouse,trackpad",,mouse,3,6,1,A,"1,2",3226,0,3,hinge,0,0,187.125
7,task,"mouse,trackpad",,trackpad,3,6,2,B,"2,3",3453,0,0,bottom,0,0,1116.0
7,task,"mouse,trackpad",,mouse,3,6,3,A,"3,4",4081,0,5,top,0,0,1042.125
7,task,"mouse,trackpad",,trackpad,3,6,4,B,"4,5",2654,0,2,bottom,0,0,317.0
7,task,"mouse,trackpad",,mouse,3,6,5,A,"5,6",3272,0,7,hinge,0,0,233.125
7,task,"mouse,trackpad",,trackpad,3,6,6,B,"6,7",3081,0,4,top,0,0,744.0
7,task,"mouse,trackpad",,mouse,3,6,7,A,"7,8",3205,1,1,bottom,0,1,166.125
7,task,"mouse,trackpad",,mouse,4,7,1,A,"1,2",2582,0,5,top,0,0,-456.875
7,task,"mouse,trackpad",,trackpad,4,7,2,B,"2,3",2384,0,2,bottom,0,0,47.0
7,task,"mouse,trackpad",,mouse,4,7,3,A,"3,4",3249,0,7,hinge,0,0,210.125
7,task,"mouse,trackpad",,trackpad,4,7,4,B,"4,5",2903,0,4,top,0,0,566.0
7,task,"mouse,trackpad",,mouse,4,7,5,A,"5,6",3297,0,1,bottom,0,0,258.125
7,task,"mouse,trackpad",,trackpad,4,7,6,B,"6,7",2959,0,6,top,0,0,622.0
7,task,"mouse,trackpad",,mouse,4,7,7,A,"7,8",3181,0,3,hinge,0,0,142.125
7,task,"mouse,trackpad",,mouse,4,8,1,A,"1,2",3136,1,6,top,0,1,97.125
7,task,"mouse,trackpad",,trackpad,4,8,2,B,"2,3",2959,0,3,hinge,0,0,622.0
7,task,"mouse,trackpad",,mouse,4,8,3,A,"3,4",3147,0,0,bottom,0,0,108.125
7,task,"mouse,trackpad",,trackpad,4,8,4,B,"4,5",3117,0,5,top,0,0,780.0
7,task,"mouse,trackpad",,mouse,4,8,5,A,"5,6",3012,0,2,bottom,0,0,-26.875
7,task,"mouse,trackpad",,trackpad,4,8,6,B,"6,7",3554,0,7,hinge,0,0,1217.0
7,task,"mouse,trackpad",,mouse,4,8,7,A,"7,8",3575,0,4,top,0,0,536.125
7,task,"pen,touch",,pen,1,1,1,A,"1,2",2413,0,5,top,0,0,665.0
7,task,"pen,touch",,touch,1,1,2,B,"2,3",1557,0,2,bottom,0,0,-265.0
7,task,"pen,touch",,pen,1,1,3,A,"3,4",2501,0,7,hinge,0,0,753.0
7,task,"pen,touch",,touch,1,1,4,B,"4,5",1700,0,4,top,0,0,-122.0
7,task,"pen,touch",,pen,1,1,5,A,"5,6",1727,0,1,bottom,0,0,-21.0
7,task,"pen,touch",,touch,1,1,6,B,"6,7",1761,0,6,top,0,0,-61.0
7,task,"pen,touch",,pen,1,1,7,A,"7,8",4520,0,3,hinge,0,0,2772.0
7,task,"pen,touch",,pen,1,2,1,A,"1,2",1738,0,6,top,0,0,-10.0
7,task,"pen,touch",,touch,1,2,2,B,"2,3",1820,0,3,hinge,0,0,-2.0
7,task,"pen,touch",,pen,1,2,3,A,"3,4",2299,0,0,bottom,0,0,551.0
7,task,"pen,touch",,touch,1,2,4,B,"4,5",1595,0,5,top,0,0,-227.0
7,task,"pen,touch",,pen,1,2,5,A,"5,6",1779,0,2,bottom,0,0,31.0
7,task,"pen,touch",,touch,1,2,6,B,"6,7",3480,0,7,hinge,0,0,1658.0
7,task,"pen,touch",,pen,1,2,7,A,"7,8",1763,0,4,top,0,0,15.0
7,task,"pen,touch",,pen,2,3,1,A,"1,2",1725,0,5,top,0,0,-23.0
7,task,"pen,touch",,touch,2,3,2,B,"2,3",1459,0,2,bottom,0,0,-363.0
7,task,"pen,touch",,pen,2,3,3,A,"3,4",4474,0,7,hinge,0,0,2726.0
7,task,"pen,touch",,touch,2,3,4,B,"4,5",2319,0,4,top,0,0,497.0
7,task,"pen,touch",,pen,2,3,5,A,"5,6",2467,0,1,bottom,0,0,719.0
7,task,"pen,touch",,touch,2,3,6,B,"6,7",1536,0,6,top,0,0,-286.0
7,task,"pen,touch",,pen,2,3,7,A,"7,8",1668,0,3,hinge,0,0,-80.0
7,task,"pen,touch",,pen,2,4,1,A,"1,2",1834,0,6,top,0,0,86.0
7,task,"pen,touch",,touch,2,4,2,B,"2,3",1430,0,3,hinge,0,0,-392.0
7,task,"pen,touch",,pen,2,4,3,A,"3,4",2476,0,0,bottom,0,0,728.0
7,task,"pen,touch",,touch,2,4,4,B,"4,5",1683,0,5,top,0,0,-139.0
7,task,"pen,touch",,pen,2,4,5,A,"5,6",1698,0,2,bottom,0,0,-50.0
7,task,"pen,touch",,touch,2,4,6,B,"6,7",1597,0,7,hinge,0,0,-225.0
7,task,"pen,touch",,pen,2,4,7,A,"7,8",2995,0,4,top,0,0,1247.0
7,task,"pen,touch",,pen,3,5,1,A,"1,2",2518,0,2,bottom,0,0,770.0
7,task,"pen,touch",,touch,3,5,2,B,"2,3",1729,0,7,hinge,0,0,-93.0
7,task,"pen,touch",,pen,3,5,3,A,"3,4",2219,0,4,top,0,0,471.0
7,task,"pen,touch",,touch,3,5,4,B,"4,5",2439,0,1,bottom,0,0,617.0
7,task,"pen,touch",,pen,3,5,5,A,"5,6",2217,0,6,top,0,0,469.0
7,task,"pen,touch",,touch,3,5,6,B,"6,7",1506,0,3,hinge,0,0,-316.0
7,task,"pen,touch",,pen,3,5,7,A,"7,8",2625,0,0,bottom,0,0,877.0
7,task,"pen,touch",,pen,3,6,1,A,"1,2",1578,0,3,hinge,0,0,-170.0
7,task,"pen,touch",,touch,3,6,2,B,"2,3",1600,0,0,bottom,0,0,-222.0
7,task,"pen,touch",,pen,3,6,3,A,"3,4",1807,0,5,top,0,0,59.0
7,task,"pen,touch",,touch,3,6,4,B,"4,5",1648,0,2,bottom,0,0,-174.0
7,task,"pen,touch",,pen,3,6,5,A,"5,6",1605,0,7,hinge,0,0,-143.0
7,task,"pen,touch",,touch,3,6,6,B,"6,7",1670,0,4,top,0,0,-152.0
7,task,"pen,touch",,pen,3,6,7,A,"7,8",1907,0,1,bottom,0,0,159.0
7,task,"pen,touch",,pen,4,7,1,A,"1,2",1515,0,5,top,0,0,-233.0
7,task,"pen,touch",,touch,4,7,2,B,"2,3",1445,0,2,bottom,0,0,-377.0
7,task,"pen,touch",,pen,4,7,3,A,"3,4",2542,0,7,hinge,0,0,794.0
7,task,"pen,touch",,touch,4,7,4,B,"4,5",1635,0,4,top,0,0,-187.0
7,task,"pen,touch",,pen,4,7,5,A,"5,6",1960,0,1,bottom,0,0,212.0
7,task,"pen,touch",,touch,4,7,6,B,"6,7",1565,0,6,top,0,0,-257.0
7,task,"pen,touch",,pen,4,7,7,A,"7,8",1634,0,3,hinge,0,0,-114.0
7,task,"pen,touch",,pen,4,8,1,A,"1,2",2385,0,6,top,0,0,637.0
7,task,"pen,touch",,touch,4,8,2,B,"2,3",2509,0,3,hinge,0,0,687.0
7,task,"pen,touch",,pen,4,8,3,A,"3,4",2515,0,0,bottom,0,0,767.0
7,task,"pen,touch",,touch,4,8,4,B,"4,5",1513,0,5,top,0,0,-309.0
7,task,"pen,touch",,pen,4,8,5,A,"5,6",1747,0,2,bottom,0,0,-1.0
7,task,"pen,touch",,touch,4,8,6,B,"6,7",1586,0,7,hinge,0,0,-236.0
7,task,"pen,touch",,pen,4,8,7,A,"7,8",2398,0,4,top,0,0,650.0
7,task,"trackpad,pen",,trackpad,1,1,1,A,"1,2",2332,0,4,top,0,0,823.0
7,task,"trackpad,pen",,pen,1,1,2,B,"2,3",2938,0,1,bottom,0,0,93.625
7,task,"trackpad,pen",,trackpad,1,1,3,A,"3,4",1838,0,6,top,0,0,329.0
7,task,"trackpad,pen",,pen,1,1,4,B,"4,5",2434,0,3,hinge,0,0,-410.375
7,task,"trackpad,pen",,trackpad,1,1,5,A,"5,6",1745,0,0,bottom,0,0,236.0
7,task,"trackpad,pen",,pen,1,1,6,B,"6,7",2611,0,5,top,0,0,-233.375
7,task,"trackpad,pen",,trackpad,1,1,7,A,"7,8",2597,0,2,bottom,0,0,1088.0
7,task,"trackpad,pen",,trackpad,1,2,1,A,"1,2",2625,0,5,top,0,0,1116.0
7,task,"trackpad,pen",,pen,1,2,2,B,"2,3",2633,0,2,bottom,0,0,-211.375
7,task,"trackpad,pen",,trackpad,1,2,3,A,"3,4",1536,0,7,hinge,0,0,27.0
7,task,"trackpad,pen",,pen,1,2,4,B,"4,5",3507,1,4,top,0,1,662.625
7,task,"trackpad,pen",,trackpad,1,2,5,A,"5,6",1611,0,1,bottom,0,0,102.0
7,task,"trackpad,pen",,pen,1,2,6,B,"6,7",2752,0,6,top,0,0,-92.375
7,task,"trackpad,pen",,trackpad,1,2,7,A,"7,8",1751,0,3,hinge,0,0,242.0
7,task,"trackpad,pen",,trackpad,2,3,1,A,"1,2",3059,0,5,top,0,0,1550.0
7,task,"trackpad,pen",,pen,2,3,2,B,"2,3",2931,0,2,bottom,0,0,86.625
7,task,"trackpad,pen",,trackpad,2,3,3,A,"3,4",1607,0,7,hinge,0,0,98.0
7,task,"trackpad,pen",,pen,2,3,4,B,"4,5",2792,0,4,top,0,0,-52.375
7,task,"trackpad,pen",,trackpad,2,3,5,A,"5,6",1742,0,1,bottom,0,0,233.0
7,task,"trackpad,pen",,pen,2,3,6,B,"6,7",2509,0,6,top,0,0,-335.375
7,task,"trackpad,pen",,trackpad,2,3,7,A,"7,8",1737,0,3,hinge,0,0,228.0
7,task,"trackpad,pen",,trackpad,2,4,1,A,"1,2",2072,0,6,top,0,0,563.0
7,task,"trackpad,pen",,pen,2,4,2,B,"2,3",2810,0,3,hinge,0,0,-34.375
7,task,"trackpad,pen",,trackpad,2,4,3,A,"3,4",2656,0,0,bottom,0,0,1147.0
7,task,"trackpad,pen",,pen,2,4,4,B,"4,5",2585,0,5,top,0,0,-259.375
7,task,"trackpad,pen",,trackpad,2,4,5,A,"5,6",1791,0,2,bottom,0,0,282.0
7,task,"trackpad,pen",,pen,2,4,6,B,"6,7",2400,0,7,hinge,0,0,-444.375
7,task,"trackpad,pen",,trackpad,2,4,7,A,"7,8",1833,0,4,top,0,0,324.0
7,task,"trackpad,pen",,trackpad,3,5,1,A,"1,2",2751,0,1,bottom,0,0,1242.0
7,task,"trackpad,pen",,pen,3,5,2,B,"2,3",3981,0,6,top,0,0,1136.625
7,task,"trackpad,pen",,trackpad,3,5,3,A,"3,4",1698,0,3,hinge,0,0,189.0
7,task,"trackpad,pen",,pen,3,5,4,B,"4,5",2299,0,0,bottom,0,0,-545.375
7,task,"trackpad,pen",,trackpad,3,5,5,A,"5,6",2012,0,5,top,0,0,503.0
7,task,"trackpad,pen",,pen,3,5,6,B,"6,7",3274,0,2,bottom,0,0,429.625
7,task,"trackpad,pen",,trackpad,3,5,7,A,"7,8",1919,0,7,hinge,0,0,410.0
7,task,"trackpad,pen",,trackpad,3,6,1,A,"1,2",1515,0,2,bottom,0,0,6.0
7,task,"trackpad,pen",,pen,3,6,2,B,"2,3",2264,0,7,hinge,0,0,-580.375
7,task,"trackpad,pen",,trackpad,3,6,3,A,"3,4",1713,0,4,top,0,0,204.0
7,task,"trackpad,pen",,pen,3,6,4,B,"4,5",4823,0,1,bottom,0,0,1978.625
7,task,"trackpad,pen",,trackpad,3,6,5,A,"5,6",2920,0,6,top,0,0,1411.0
7,task,"trackpad,pen",,pen,3,6,6,B,"6,7",2721,0,3,hinge,0,0,-123.375
7,task,"trackpad,pen",,trackpad,3,6,7,A,"7,8",2113,0,0,bottom,0,0,604.0
7,task,"trackpad,pen",,trackpad,4,7,1,A,"1,2",2718,1,3,hinge,0,1,1209.0
7,task,"trackpad,pen",,pen,4,7,2,B,"2,3",2586,0,0,bottom,0,0,-258.375
7,task,"trackpad,pen",,trackpad,4,7,3,A,"3,4",2136,0,5,top,0,0,627.0
7,task,"trackpad,pen",,pen,4,7,4,B,"4,5",3225,0,2,bottom,0,0,380.625
7,task,"trackpad,pen",,trackpad,4,7,5,A,"5,6",1782,1,7,hinge,0,1,273.0
7,task,"trackpad,pen",,pen,4,7,6,B,"6,7",2726,0,4,top,0,0,-118.375
7,task,"trackpad,pen",,trackpad,4,7,7,A,"7,8",1661,0,1,bottom,0,0,152.0
7,task,"trackpad,pen",,trackpad,4,8,1,A,"1,2",1672,0,4,top,0,0,163.0
7,task,"trackpad,pen",,pen,4,8,2,B,"2,3",3165,0,1,bottom,0,0,320.625
7,task,"trackpad,pen",,trackpad,4,8,3,A,"3,4",1618,0,6,top,0,0,109.0
7,task,"trackpad,pen",,pen,4,8,4,B,"4,5",4756,0,3,hinge,0,0,1911.625
7,task,"trackpad,pen",,trackpad,4,8,5,A,"5,6",2301,0,0,bottom,0,0,792.0
7,task,"trackpad,pen",,pen,4,8,6,B,"6,7",2607,0,5,top,0,0,-237.375
7,task,"trackpad,pen",,trackpad,4,8,7,A,"7,8",1557,0,2,bottom,0,0,48.0
7,task,"trackpad,touch",,trackpad,1,1,1,A,"1,2",3961,0,4,top,0,0,1783.75
7,task,"trackpad,touch",,touch,1,1,2,B,"2,3",3501,0,1,bottom,0,0,949.625
7,task,"trackpad,touch",,trackpad,1,1,3,A,"3,4",3025,0,6,top,0,0,847.75
7,task,"trackpad,touch",,touch,1,1,4,B,"4,5",2729,0,3,hinge,0,0,177.625
7,task,"trackpad,touch",,trackpad,1,1,5,A,"5,6",2127,0,0,bottom,0,0,-50.25
7,task,"trackpad,touch",,touch,1,1,6,B,"6,7",3305,0,5,top,0,0,753.625
7,task,"trackpad,touch",,trackpad,1,1,7,A,"7,8",2068,0,2,bottom,0,0,-109.25
7,task,"trackpad,touch",,trackpad,1,2,1,A,"1,2",3179,0,5,top,0,0,1001.75
7,task,"trackpad,touch",,touch,1,2,2,B,"2,3",3637,0,2,bottom,0,0,1085.625
7,task,"trackpad,touch",,trackpad,1,2,3,A,"3,4",2968,0,7,hinge,0,0,790.75
7,task,"trackpad,touch",,touch,1,2,4,B,"4,5",3701,0,4,top,0,0,1149.625
7,task,"trackpad,touch",,trackpad,1,2,5,A,"5,6",2132,0,1,bottom,0,0,-45.25
7,task,"trackpad,touch",,touch,1,2,6,B,"6,7",3376,0,6,top,0,0,824.625
7,task,"trackpad,touch",,trackpad,1,2,7,A,"7,8",1926,0,3,hinge,0,0,-251.25
7,task,"trackpad,touch",,trackpad,2,3,1,A,"1,2",2300,0,1,bottom,0,0,122.75
7,task,"trackpad,touch",,touch,2,3,2,B,"2,3",2666,0,6,top,0,0,114.625
7,task,"trackpad,touch",,trackpad,2,3,3,A,"3,4",1859,0,3,hinge,0,0,-318.25
7,task,"trackpad,touch",,touch,2,3,4,B,"4,5",4608,0,0,bottom,0,0,2056.625
7,task,"trackpad,touch",,trackpad,2,3,5,A,"5,6",2254,1,5,top,0,1,76.75
7,task,"trackpad,touch",,touch,2,3,6,B,"6,7",3497,0,2,bottom,0,0,945.625
7,task,"trackpad,touch",,trackpad,2,3,7,A,"7,8",1785,0,7,hinge,0,0,-392.25
7,task,"trackpad,touch",,trackpad,2,4,1,A,"1,2",1899,0,2,bottom,0,0,-278.25
7,task,"trackpad,touch",,touch,2,4,2,B,"2,3",2935,0,7,hinge,0,0,383.625
7,task,"trackpad,touch",,trackpad,2,4,3,A,"3,4",2243,0,4,top,0,0,65.75
7,task,"trackpad,touch",,touch,2,4,4,B,"4,5",2788,0,1,bottom,0,0,236.625
7,task,"trackpad,touch",,trackpad,2,4,5,A,"5,6",3375,0,6,top,0,0,1197.75
7,task,"trackpad,touch",,touch,2,4,6,B,"6,7",2499,0,3,hinge,0,0,-52.375
7,task,"trackpad,touch",,trackpad,2,4,7,A,"7,8",3087,0,0,bottom,0,0,909.75
7,task,"trackpad,touch",,trackpad,3,5,1,A,"1,2",2965,0,6,top,0,0,787.75
7,task,"trackpad,touch",,touch,3,5,2,B,"2,3",4468,0,3,hinge,0,0,1916.625
7,task,"trackpad,touch",,trackpad,3,5,3,A,"3,4",3432,0,0,bottom,0,0,1254.75
7,task,"trackpad,touch",,touch,3,5,4,B,"4,5",3358,1,5,top,0,1,806.625
7,task,"trackpad,touch",,trackpad,3,5,5,A,"5,6",1904,0,2,bottom,0,0,-273.25
7,task,"trackpad,touch",,touch,3,5,6,B,"6,7",2791,0,7,hinge,0,0,239.625
7,task,"trackpad,touch",,trackpad,3,5,7,A,"7,8",1964,0,4,top,0,0,-213.25
7,task,"trackpad,touch",,trackpad,3,6,1,A,"1,2",2570,1,7,hinge,0,1,392.75
7,task,"trackpad,touch",,touch,3,6,2,B,"2,3",3061,0,4,top,0,0,509.625
7,task,"trackpad,touch",,trackpad,3,6,3,A,"3,4",2137,0,1,bottom,0,0,-40.25
7,task,"trackpad,touch",,touch,3,6,4,B,"4,5",3245,0,6,top,0,0,693.625
7,task,"trackpad,touch",,trackpad,3,6,5,A,"5,6",2111,0,3,hinge,0,0,-66.25
7,task,"trackpad,touch",,touch,3,6,6,B,"6,7",2747,0,0,bottom,0,0,195.625
7,task,"trackpad,touch",,trackpad,3,6,7,A,"7,8",1761,0,5,top,0,0,-416.25
7,task,"trackpad,touch",,trackpad,4,7,1,A,"1,2",1926,0,3,hinge,0,0,-251.25
7,task,"trackpad,touch",,touch,4,7,2,B,"2,3",2779,0,0,bottom,0,0,227.625
7,task,"trackpad,touch",,trackpad,4,7,3,A,"3,4",2879,0,5,top,0,0,701.75
7,task,"trackpad,touch",,touch,4,7,4,B,"4,5",5501,0,2,bottom,0,0,2949.625
7,task,"trackpad,touch",,trackpad,4,7,5,A,"5,6",3272,0,7,hinge,0,0,1094.75
7,task,"trackpad,touch",,touch,4,7,6,B,"6,7",3636,0,4,top,0,0,1084.625
7,task,"trackpad,touch",,trackpad,4,7,7,A,"7,8",2075,0,1,bottom,0,0,-102.25
7,task,"trackpad,touch",,trackpad,4,8,1,A,"1,2",2868,0,4,top,0,0,690.75
7,task,"trackpad,touch",,touch,4,8,2,B,"2,3",2513,0,1,bottom,0,0,-38.375
7,task,"trackpad,touch",,trackpad,4,8,3,A,"3,4",1762,0,6,top,0,0,-415.25
7,task,"trackpad,touch",,touch,4,8,4,B,"4,5",2529,0,3,hinge,0,0,-22.375
7,task,"trackpad,touch",,trackpad,4,8,5,A,"5,6",1741,0,0,bottom,0,0,-436.25
